"","TrajectoryType","lhs","op","rhs","est.std","se","pvalue","ci.lower","ci.upper","call"
"93","Full","ChildOpennesssSlope","~","MomNeuroticismSlope:InferredMomAgeW1",0.0884428646187777,0.281663222146781,0.753519386177619,-0.463606906558417,0.640492635795972,"ChildOpennesssSlope ~ MomNeuroticismSlope + InferredMomAgeW1 + MomNeuroticismSlope:InferredMomAgeW1"
"94","Full","ChildOpennesssSlope","~","DadNeuroticismSlope:InferredDadAgeW1",0.254305060028252,0.19646933799791,0.195535815104193,-0.130767766514079,0.639377886570583,"ChildOpennesssSlope ~ DadNeuroticismSlope + InferredDadAgeW1 + DadNeuroticismSlope:InferredDadAgeW1"
"95","Full","MomOpennesssSlope","~","DadNeuroticismSlope:InferredDadAgeW1",0.229805336998731,0.197679416234254,0.245026231727733,-0.157639199305309,0.617249873302772,"MomOpennesssSlope ~ DadNeuroticismSlope + InferredDadAgeW1 + DadNeuroticismSlope:InferredDadAgeW1"
"96","Full","DadNeuroticismSlope","~","MomOpennesssSlope:InferredMomAgeW1",0.177312771574546,0.223380929655695,0.42733014578879,-0.260505805383692,0.615131348532784,"DadNeuroticismSlope ~ MomOpennesssSlope + InferredMomAgeW1 + MomOpennesssSlope:InferredMomAgeW1"
"97","Full","ChildOpennesssSlope","~","MomOpennesssSlope:InferredMomAgeW1",-0.705716460594506,0.238130051219548,0.00304087143798015,-1.1724427846215,-0.238990136567514,"ChildOpennesssSlope ~ MomOpennesssSlope + InferredMomAgeW1 + MomOpennesssSlope:InferredMomAgeW1"
"98","Full","ChildOpennesssSlope","~","DadOpennesssSlope:InferredDadAgeW1",0.0408497342620223,0.323469876007437,0.899505495089761,-0.59313957279619,0.674839041320235,"ChildOpennesssSlope ~ DadOpennesssSlope + InferredDadAgeW1 + DadOpennesssSlope:InferredDadAgeW1"
"99","Full","MomOpennesssSlope","~","DadOpennesssSlope:InferredDadAgeW1",0.00891517085443548,0.242917703375775,0.970723909486848,-0.467194778969268,0.485025120678139,"MomOpennesssSlope ~ DadOpennesssSlope + InferredDadAgeW1 + DadOpennesssSlope:InferredDadAgeW1"
"100","Full","DadOpennesssSlope","~","MomOpennesssSlope:InferredMomAgeW1",-0.376148056482531,0.220332803863942,0.0877883478869674,-0.807992416668584,0.0556963037035225,"DadOpennesssSlope ~ MomOpennesssSlope + InferredMomAgeW1 + MomOpennesssSlope:InferredMomAgeW1"
"101","Overlap","ChildExtraversionSlope","~","MomExtraversionSlope:InferredMomAgeW1",-0.219476217461913,0.229590188091596,0.339098646733618,-0.669464717325218,0.230512282401393,"ChildExtraversionSlope ~ MomExtraversionSlope + InferredMomAgeW1 + MomExtraversionSlope:InferredMomAgeW1"
"102","Overlap","ChildExtraversionSlope","~","DadExtraversionSlope:InferredDadAgeW1",-0.213068487347111,0.318534018783148,0.503557102878218,-0.837383692012886,0.411246717318665,"ChildExtraversionSlope ~ DadExtraversionSlope + InferredDadAgeW1 + DadExtraversionSlope:InferredDadAgeW1"
"103","Overlap","ChildExtraversionSlope","~","MomAgreeablenessSlope:InferredMomAgeW1",0.174656343894168,0.228131859148589,0.443918016584129,-0.272473883763231,0.621786571551567,"ChildExtraversionSlope ~ MomAgreeablenessSlope + InferredMomAgeW1 + MomAgreeablenessSlope:InferredMomAgeW1"
"104","Overlap","ChildExtraversionSlope","~","DadAgreeablenessSlope:InferredDadAgeW1",-0.618871544301295,0.250717677733655,0.0135718523631452,-1.11026916294678,-0.127473925655811,"ChildExtraversionSlope ~ DadAgreeablenessSlope + InferredDadAgeW1 + DadAgreeablenessSlope:InferredDadAgeW1"
"105","Overlap","ChildExtraversionSlope","~","MomConscientiousnessSlope:InferredMomAgeW1",-0.143623152032087,0.262467026950598,0.584238208876392,-0.658049071984562,0.370802767920387,"ChildExtraversionSlope ~ MomConscientiousnessSlope + InferredMomAgeW1 + MomConscientiousnessSlope:InferredMomAgeW1"
"106","Overlap","ChildExtraversionSlope","~","DadConscientiousnessSlope:InferredDadAgeW1",-0.199506905279674,0.221097232858638,0.366871411783564,-0.63284951876407,0.233835708204722,"ChildExtraversionSlope ~ DadConscientiousnessSlope + InferredDadAgeW1 + DadConscientiousnessSlope:InferredDadAgeW1"
"107","Overlap","ChildExtraversionSlope","~","MomNeuroticismSlope:InferredMomAgeW1",-0.0115697064325953,0.267517293393905,0.965503489206008,-0.535893966726284,0.512754553861094,"ChildExtraversionSlope ~ MomNeuroticismSlope + InferredMomAgeW1 + MomNeuroticismSlope:InferredMomAgeW1"
"108","Overlap","ChildExtraversionSlope","~","DadNeuroticismSlope:InferredDadAgeW1",0.127479731205736,0.21539053075685,0.553948408944835,-0.294677951688657,0.549637414100128,"ChildExtraversionSlope ~ DadNeuroticismSlope + InferredDadAgeW1 + DadNeuroticismSlope:InferredDadAgeW1"
"109","Overlap","ChildExtraversionSlope","~","MomOpennesssSlope:InferredMomAgeW1",-0.139796655472332,0.257875040009189,0.587742683383127,-0.645222446402167,0.365629135457502,"ChildExtraversionSlope ~ MomOpennesssSlope + InferredMomAgeW1 + MomOpennesssSlope:InferredMomAgeW1"
"110","Overlap","ChildExtraversionSlope","~","DadOpennesssSlope:InferredDadAgeW1",-0.157358655290677,0.310946727603085,0.612812375324952,-0.76680304250331,0.452085731921956,"ChildExtraversionSlope ~ DadOpennesssSlope + InferredDadAgeW1 + DadOpennesssSlope:InferredDadAgeW1"
"111","Overlap","ChildAgreeablenessSlope","~","MomExtraversionSlope:InferredMomAgeW1",-0.289672156545755,0.227678748294354,0.203272031742657,-0.735914303247849,0.156569990156338,"ChildAgreeablenessSlope ~ MomExtraversionSlope + InferredMomAgeW1 + MomExtraversionSlope:InferredMomAgeW1"
"112","Overlap","ChildAgreeablenessSlope","~","DadExtraversionSlope:InferredDadAgeW1",-0.0952227453364573,0.330571207151188,0.773304507795566,-0.743130405678715,0.5526849150058,"ChildAgreeablenessSlope ~ DadExtraversionSlope + InferredDadAgeW1 + DadExtraversionSlope:InferredDadAgeW1"
"113","Overlap","ChildAgreeablenessSlope","~","MomAgreeablenessSlope:InferredMomAgeW1",-0.114216453495823,0.233932079647364,0.625375450094829,-0.572714904433212,0.344281997441566,"ChildAgreeablenessSlope ~ MomAgreeablenessSlope + InferredMomAgeW1 + MomAgreeablenessSlope:InferredMomAgeW1"
"114","Overlap","ChildAgreeablenessSlope","~","DadAgreeablenessSlope:InferredDadAgeW1",-0.248868958749022,0.2565177460054,0.331955666849006,-0.751634502314999,0.253896584816956,"ChildAgreeablenessSlope ~ DadAgreeablenessSlope + InferredDadAgeW1 + DadAgreeablenessSlope:InferredDadAgeW1"
"115","Overlap","ChildAgreeablenessSlope","~","MomConscientiousnessSlope:InferredMomAgeW1",-0.0245813019317946,0.283133772763211,0.930815634935952,-0.579513299354636,0.530350695491047,"ChildAgreeablenessSlope ~ MomConscientiousnessSlope + InferredMomAgeW1 + MomConscientiousnessSlope:InferredMomAgeW1"
"116","Overlap","ChildAgreeablenessSlope","~","DadConscientiousnessSlope:InferredDadAgeW1",-0.0351511353044998,0.239250159842178,0.883193509934147,-0.50407283189062,0.433770561281621,"ChildAgreeablenessSlope ~ DadConscientiousnessSlope + InferredDadAgeW1 + DadConscientiousnessSlope:InferredDadAgeW1"
"117","Overlap","ChildAgreeablenessSlope","~","MomNeuroticismSlope:InferredMomAgeW1",-0.377131339513153,0.254473241788722,0.138338208781582,-0.875889728448201,0.121627049421895,"ChildAgreeablenessSlope ~ MomNeuroticismSlope + InferredMomAgeW1 + MomNeuroticismSlope:InferredMomAgeW1"
"118","Overlap","ChildAgreeablenessSlope","~","DadNeuroticismSlope:InferredDadAgeW1",0.359353732854238,0.258476443655188,0.164444922322992,-0.147250787561927,0.865958253270403,"ChildAgreeablenessSlope ~ DadNeuroticismSlope + InferredDadAgeW1 + DadNeuroticismSlope:InferredDadAgeW1"
"119","Overlap","ChildAgreeablenessSlope","~","MomOpennesssSlope:InferredMomAgeW1",0.0125729228372496,0.278393946288157,0.963977909694442,-0.533069185401516,0.558215031076015,"ChildAgreeablenessSlope ~ MomOpennesssSlope + InferredMomAgeW1 + MomOpennesssSlope:InferredMomAgeW1"
"120","Overlap","ChildAgreeablenessSlope","~","DadOpennesssSlope:InferredDadAgeW1",-0.0767488494188486,0.248840712553038,0.757758494595502,-0.564467683910087,0.41096998507239,"ChildAgreeablenessSlope ~ DadOpennesssSlope + InferredDadAgeW1 + DadOpennesssSlope:InferredDadAgeW1"
"121","Overlap","ChildConscientiousnessSlope","~","MomExtraversionSlope:InferredMomAgeW1",-0.304825411535496,0.199418474855613,0.126370687997488,-0.695678440104403,0.0860276170334116,"ChildConscientiousnessSlope ~ MomExtraversionSlope + InferredMomAgeW1 + MomExtraversionSlope:InferredMomAgeW1"
"122","Overlap","ChildConscientiousnessSlope","~","DadExtraversionSlope:InferredDadAgeW1",-0.377462361990538,0.282623763629623,0.181691548381322,-0.931394759879761,0.176470035898686,"ChildConscientiousnessSlope ~ DadExtraversionSlope + InferredDadAgeW1 + DadExtraversionSlope:InferredDadAgeW1"
"123","Overlap","ChildConscientiousnessSlope","~","MomAgreeablenessSlope:InferredMomAgeW1",-0.045058796053407,0.214653836005381,0.833734974422056,-0.465772583767321,0.375654991660507,"ChildConscientiousnessSlope ~ MomAgreeablenessSlope + InferredMomAgeW1 + MomAgreeablenessSlope:InferredMomAgeW1"
"124","Overlap","ChildConscientiousnessSlope","~","DadAgreeablenessSlope:InferredDadAgeW1",-0.197014518297664,0.248754101500688,0.428357699547739,-0.684563598245634,0.290534561650306,"ChildConscientiousnessSlope ~ DadAgreeablenessSlope + InferredDadAgeW1 + DadAgreeablenessSlope:InferredDadAgeW1"
"125","Overlap","ChildConscientiousnessSlope","~","MomConscientiousnessSlope:InferredMomAgeW1",-0.0917842176401048,0.218243234271116,0.674076932915311,-0.51953309668103,0.33596466140082,"ChildConscientiousnessSlope ~ MomConscientiousnessSlope + InferredMomAgeW1 + MomConscientiousnessSlope:InferredMomAgeW1"
"126","Overlap","ChildConscientiousnessSlope","~","DadConscientiousnessSlope:InferredDadAgeW1",-0.210581657818537,0.258782974161967,0.415794798723842,-0.717786966988151,0.296623651351077,"ChildConscientiousnessSlope ~ DadConscientiousnessSlope + InferredDadAgeW1 + DadConscientiousnessSlope:InferredDadAgeW1"
"127","Overlap","ChildConscientiousnessSlope","~","MomNeuroticismSlope:InferredMomAgeW1",0.0134947514867221,0.237399080266659,0.954669335575395,-0.451798895798863,0.478788398772308,"ChildConscientiousnessSlope ~ MomNeuroticismSlope + InferredMomAgeW1 + MomNeuroticismSlope:InferredMomAgeW1"
"128","Overlap","ChildConscientiousnessSlope","~","DadNeuroticismSlope:InferredDadAgeW1",-0.000669587382119804,0.21457263427913,0.997510155155561,-0.421224222637099,0.41988504787286,"ChildConscientiousnessSlope ~ DadNeuroticismSlope + InferredDadAgeW1 + DadNeuroticismSlope:InferredDadAgeW1"
"129","Overlap","ChildConscientiousnessSlope","~","MomOpennesssSlope:InferredMomAgeW1",-0.333394064577503,0.250951755519208,0.184006856692204,-0.825250467252253,0.158462338097246,"ChildConscientiousnessSlope ~ MomOpennesssSlope + InferredMomAgeW1 + MomOpennesssSlope:InferredMomAgeW1"
"130","Overlap","ChildConscientiousnessSlope","~","DadOpennesssSlope:InferredDadAgeW1",0.179010982830963,0.371327169149027,0.62974609214273,-0.548776895182342,0.906798860844267,"ChildConscientiousnessSlope ~ DadOpennesssSlope + InferredDadAgeW1 + DadOpennesssSlope:InferredDadAgeW1"
"131","Overlap","ChildNeuroticismSlope","~","MomExtraversionSlope:InferredMomAgeW1",0.134824245375027,0.222528725779835,0.544598795285591,-0.301324042679039,0.570972533429092,"ChildNeuroticismSlope ~ MomExtraversionSlope + InferredMomAgeW1 + MomExtraversionSlope:InferredMomAgeW1"
"132","Overlap","ChildNeuroticismSlope","~","DadExtraversionSlope:InferredDadAgeW1",-0.453168748928248,0.316916517011613,0.152736826539362,-1.07431370837688,0.167976210520388,"ChildNeuroticismSlope ~ DadExtraversionSlope + InferredDadAgeW1 + DadExtraversionSlope:InferredDadAgeW1"
"133","Overlap","ChildNeuroticismSlope","~","MomAgreeablenessSlope:InferredMomAgeW1",0.0232997808539017,0.221294101832159,0.916146684215177,-0.41042868872827,0.457028250436073,"ChildNeuroticismSlope ~ MomAgreeablenessSlope + InferredMomAgeW1 + MomAgreeablenessSlope:InferredMomAgeW1"
"134","Overlap","ChildNeuroticismSlope","~","DadAgreeablenessSlope:InferredDadAgeW1",0.153106645304474,0.254012923535761,0.546674082114012,-0.344749536433343,0.650962827042291,"ChildNeuroticismSlope ~ DadAgreeablenessSlope + InferredDadAgeW1 + DadAgreeablenessSlope:InferredDadAgeW1"
"135","Overlap","ChildNeuroticismSlope","~","MomConscientiousnessSlope:InferredMomAgeW1",0.129881628417316,0.269317092837885,0.62961923523044,-0.39797017396597,0.657733430800601,"ChildNeuroticismSlope ~ MomConscientiousnessSlope + InferredMomAgeW1 + MomConscientiousnessSlope:InferredMomAgeW1"
"136","Overlap","ChildNeuroticismSlope","~","DadConscientiousnessSlope:InferredDadAgeW1",-0.148650570847645,0.222965139958619,0.504964603922412,-0.585654214974471,0.28835307327918,"ChildNeuroticismSlope ~ DadConscientiousnessSlope + InferredDadAgeW1 + DadConscientiousnessSlope:InferredDadAgeW1"
"137","Overlap","ChildNeuroticismSlope","~","MomNeuroticismSlope:InferredMomAgeW1",0.345523786444045,0.207972644765826,0.0966350347109588,-0.0620951070665165,0.753142679954606,"ChildNeuroticismSlope ~ MomNeuroticismSlope + InferredMomAgeW1 + MomNeuroticismSlope:InferredMomAgeW1"
"138","Overlap","ChildNeuroticismSlope","~","DadNeuroticismSlope:InferredDadAgeW1",-0.0760178381779743,0.229499130635755,0.740467993055169,-0.525827868707307,0.373792192351359,"ChildNeuroticismSlope ~ DadNeuroticismSlope + InferredDadAgeW1 + DadNeuroticismSlope:InferredDadAgeW1"
"139","Overlap","ChildNeuroticismSlope","~","MomOpennesssSlope:InferredMomAgeW1",0.131397647399244,0.232821687342377,0.572502141652932,-0.32492447461166,0.587719769410148,"ChildNeuroticismSlope ~ MomOpennesssSlope + InferredMomAgeW1 + MomOpennesssSlope:InferredMomAgeW1"
"140","Overlap","ChildNeuroticismSlope","~","DadOpennesssSlope:InferredDadAgeW1",-0.196473484302519,0.331585653806266,0.553497682297446,-0.846369423552968,0.453422454947929,"ChildNeuroticismSlope ~ DadOpennesssSlope + InferredDadAgeW1 + DadOpennesssSlope:InferredDadAgeW1"
"141","Overlap","ChildOpennesssSlope","~","MomExtraversionSlope:InferredMomAgeW1",-0.280123863347258,0.2218554904898,0.20671818578873,-0.714952634479734,0.154704907785218,"ChildOpennesssSlope ~ MomExtraversionSlope + InferredMomAgeW1 + MomExtraversionSlope:InferredMomAgeW1"
"142","Overlap","ChildOpennesssSlope","~","DadExtraversionSlope:InferredDadAgeW1",-0.241964480443079,0.33954876814793,0.476089614386306,-0.907467837007962,0.423538876121805,"ChildOpennesssSlope ~ DadExtraversionSlope + InferredDadAgeW1 + DadExtraversionSlope:InferredDadAgeW1"
"143","Overlap","ChildOpennesssSlope","~","MomAgreeablenessSlope:InferredMomAgeW1",-0.132435969864288,0.225492080345022,0.55698892679043,-0.574392326139543,0.309520386410968,"ChildOpennesssSlope ~ MomAgreeablenessSlope + InferredMomAgeW1 + MomAgreeablenessSlope:InferredMomAgeW1"
"144","Overlap","ChildOpennesssSlope","~","DadAgreeablenessSlope:InferredDadAgeW1",-0.47697741027323,0.323629659904818,0.140525447601264,-1.11127988801562,0.157325067469161,"ChildOpennesssSlope ~ DadAgreeablenessSlope + InferredDadAgeW1 + DadAgreeablenessSlope:InferredDadAgeW1"
"145","Overlap","ChildOpennesssSlope","~","MomConscientiousnessSlope:InferredMomAgeW1",-0.313589546043816,0.231279816858598,0.175134781771472,-0.766889657437688,0.139710565350056,"ChildOpennesssSlope ~ MomConscientiousnessSlope + InferredMomAgeW1 + MomConscientiousnessSlope:InferredMomAgeW1"
"146","Overlap","ChildOpennesssSlope","~","DadConscientiousnessSlope:InferredDadAgeW1",-0.492043769107846,0.275119363995743,0.0736996020794802,-1.03126781398907,0.0471802757733746,"ChildOpennesssSlope ~ DadConscientiousnessSlope + InferredDadAgeW1 + DadConscientiousnessSlope:InferredDadAgeW1"
"147","Overlap","ChildOpennesssSlope","~","MomNeuroticismSlope:InferredMomAgeW1",0.0908424113192019,0.239601566606466,0.704584296551733,-0.378768029868847,0.56045285250725,"ChildOpennesssSlope ~ MomNeuroticismSlope + InferredMomAgeW1 + MomNeuroticismSlope:InferredMomAgeW1"
"148","Overlap","ChildOpennesssSlope","~","DadNeuroticismSlope:InferredDadAgeW1",0.257836879039759,0.172310568559184,0.134562532655511,-0.0798856294918621,0.59555938757138,"ChildOpennesssSlope ~ DadNeuroticismSlope + InferredDadAgeW1 + DadNeuroticismSlope:InferredDadAgeW1"
"149","Overlap","ChildOpennesssSlope","~","MomOpennesssSlope:InferredMomAgeW1",-0.536801859818123,0.228623170517126,0.0188757059494673,-0.984895040063049,-0.0887086795731975,"ChildOpennesssSlope ~ MomOpennesssSlope + InferredMomAgeW1 + MomOpennesssSlope:InferredMomAgeW1"
"150","Overlap","ChildOpennesssSlope","~","DadOpennesssSlope:InferredDadAgeW1",0.53174878759297,0.374439105763633,0.155572496213231,-0.202138374107134,1.26563594929307,"ChildOpennesssSlope ~ DadOpennesssSlope + InferredDadAgeW1 + DadOpennesssSlope:InferredDadAgeW1"
